,Industrials,Consumer Discretionary,Finance,Technology,Real Estate,Health Care,Miscellaneous,Telecommunications,Utilities,Consumer Staples,Energy,Basic Materials
361,11018.401379704475,3996022757.3877654,18058.68531525135,8752.745847821236,5781.4276312589645,98076.25467991829,294.41500329971313,660.201762676239,2788.4196276664734,2939.543388366699,3658.4158043265343,492.31819438934326
362,10863.047120213509,3600022310.581022,17859.51230955124,8618.096056103706,5744.585274577141,92448.64947974682,294.4900002479553,648.4200859069824,2766.1566939353943,2918.4867951869965,3536.4150616526604,487.483113527298
363,10700.60341322422,3672022123.450024,17685.362828969955,8564.67158794403,5731.918893098831,95215.81899088621,290.59000301361084,643.9726407527924,2749.9946439266205,2876.475244998932,3501.2066927552223,483.58182072639465
364,10681.153673887253,3240022015.131118,17527.173236966133,8552.372143030167,5707.390698313713,96209.05430108309,286.5599970817566,645.3286743164062,2760.526906967163,2874.3884212970734,3505.065108001232,480.1209086179733
365,10694.80984389782,3384021850.203531,17546.84295475483,8536.96772634983,5744.5125732421875,94077.68296700716,286.7800040245056,647.8419427871704,2748.9365141391754,2875.110818862915,3501.8841202259064,488.83093869686127
366,10667.521384596825,3456021980.6352887,17503.29606771469,8571.077760696411,5785.340875983238,78423.06830942631,289.0699963569641,650.8859124183655,2766.6381180286407,2898.5099108219147,3441.3781504631042,485.72633481025696
367,10692.665771961212,3456021919.1649146,17510.601516127586,8497.923059225082,5801.210899591446,78247.40981590748,289.00999641418457,648.7211701869965,2768.427754878998,2884.9311258792877,3520.9198874235153,489.77734410762787
368,10825.239344596863,3258022120.9839735,17670.183718800545,8652.108407974243,5805.939652442932,77519.84146648645,292.4699954986572,655.356298327446,2771.0581657886505,2902.415586233139,3538.0214495658875,498.544425368309
369,10764.072339653969,3168022332.6934233,17704.83162677288,8638.888569712639,5829.280849099159,80850.68902522326,290.65999937057495,655.4116178750992,2778.964225769043,2919.9112782478333,3570.8847925662994,495.0153180360794
370,10746.58023929596,3078022358.024128,17711.523980379105,8594.527561187744,5813.373423695564,81501.64660513401,289.37000465393066,651.6778396368027,2766.0312526226044,2917.9774832725525,3561.735333442688,499.11730790138245
371,10916.755254745483,3258022372.75334,18032.3503344059,8746.324996113777,5857.335904479027,84380.0274156928,292.31999826431274,664.2423259019852,2789.7540411949158,2952.9159412384033,3627.9452979564667,507.5132610797882
372,10476.711641311646,2988021575.5279236,17324.469849824905,8340.820622682571,5788.662049293518,80641.86246287823,295.93000650405884,633.8099497556686,2776.1446788311005,2892.296741962433,3462.896678328514,493.1958031654358
373,10123.493175268173,2880021103.4791555,16854.59284055233,8068.7334624528885,5732.634684085846,77280.86319065094,289.3699994087219,624.3864244222641,2789.9398069381714,2878.025229692459,3288.180631518364,482.51433777809143
374,10268.906778931618,3042021219.2195663,17159.491518735886,8241.564513206482,5821.24200129509,81626.28906720877,293.9900002479553,640.848416686058,2813.303464651108,2889.805332660675,3385.477727651596,484.39168536663055
